Region,Division,District,BEIS School ID,School Name,Street Address,Province,Municipality,Legislative District,Barangay,Sector,School Subclassification,School Type,Modified COC,K Male,K Female,G1 Male,G1 Female,G2 Male,G2 Female,G3 Male,G3 Female,G4 Male,G4 Female,G5 Male,G5 Female,G6 Male,G6 Female,Elem NG Male,Elem NG Female,G7 Male,G7 Female,G8 Male,G8 Female,G9 Male,G9 Female,G10 Male,G10 Female,JHS NG Male,JHS NG Female,G11 ACAD - ABM Male,G11 ACAD - ABM Female,G11 ACAD - HUMSS Male,G11 ACAD - HUMSS Female,G11 ACAD STEM Male,G11 ACAD STEM Female,G11 ACAD GAS Male,G11 ACAD GAS Female,G11 ACAD PBM Male,G11 ACAD PBM Female,G11 TVL Male,G11 TVL Female,G11 SPORTS Male,G11 SPORTS Female,G11 ARTS Male,G11 ARTS Female,G12 ACAD - ABM Male,G12 ACAD - ABM Female,G12 ACAD - HUMSS Male,G12 ACAD - HUMSS Female,G12 ACAD STEM Male,G12 ACAD STEM Female,G12 ACAD GAS Male,G12 ACAD GAS Female,G12 ACAD PBM Male,G12 ACAD PBM Female,G12 TVL Male,G12 TVL Female,G12 SPORTS Male,G12 SPORTS Female,G12 ARTS Male,G12 ARTS Female
Region IV-A,Batangas,Ibaan,423578,BRIGHT CHRISTIAN ACADEMY OF IBAAN INC.,"TALAIBON, IBAAN, BATANGAS",BATANGAS,IBAAN,4th District,TALAIBON,Private,Non-Sectarian ,School with no Annexes,Purely ES,10,9,6,7,5,4,8,4,3,5,6,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Ibaan,501013,SAN AGUSTIN INTEGRATED SCHOOL,"SAN AGUSTIN, IBAAN, BATANGAS",BATANGAS,IBAAN,4th District,SAN AGUSTIN,Public,DepED Managed,School with no Annexes,ES and JHS,53,59,73,48,48,47,53,55,40,39,58,36,50,40,0,0,50,55,56,62,75,70,69,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Ibaan,501015,PROCOPIO MAILIG MEMORIAL INTEGRATED SCHOOL,"PALINDAN, IBAAN, BATANGAS",BATANGAS,IBAAN,4th District,PALINDAN,Public,DepED Managed,School with no Annexes,ES and JHS,23,22,21,19,21,18,30,25,21,18,25,34,21,19,0,0,49,34,32,42,38,60,38,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Ibaan,501016,MABALOR-CATANDALA INTEGRATED SCHOOL,"CATANDALA, IBAAN, BATANGAS",BATANGAS,IBAAN,4th District,CATANDALA,Public,DepED Managed,School with no Annexes,ES and JHS,15,7,17,8,14,10,9,10,6,6,19,16,14,10,0,0,8,9,9,16,15,10,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Ibaan,501542,LUCSUHIN INTEGRATED SCHOOL,"LUCSUHIN, IBAAN, BATANGAS",BATANGAS,IBAAN,4th District,LUCSUHIN,Public,DepED Managed,School with no Annexes,ES and JHS,17,10,15,15,16,18,15,15,18,10,17,19,9,13,0,0,9,13,12,9,14,13,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,107367,AS-IS ELEMENTARY SCHOOL,"AS-IS, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,AS-IS,Public,DepED Managed,School with no Annexes,Purely ES,8,12,16,21,13,10,23,15,15,11,24,19,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,107369,BERINAYAN ELEMENTARY SCHOOL,"BERINAYAN, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,BERINAYAN,Public,DepED Managed,School with no Annexes,Purely ES,14,20,17,30,20,21,21,29,16,21,29,23,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,107370,BIGNAY ELEMENTARY SCHOOL,"SITIO BIGNAY, BUGAAN WEST, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,BUGAAN WEST,Public,DepED Managed,School with no Annexes,Purely ES,12,6,6,6,2,7,5,6,5,7,7,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,107372,BUSO-BUSO ELEMENTARY SCHOOL,"BUSO-BUSO, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,BUSO-BUSO,Public,DepED Managed,School with no Annexes,Purely ES,15,14,13,14,12,12,17,18,19,18,19,23,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,107373,GULOD ELEMENTARY SCHOOL,"GULOD, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,GULOD,Public,DepED Managed,School with no Annexes,Purely ES,32,24,29,18,32,30,41,29,25,25,39,31,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,107374,LAUREL CENTRAL SCHOOL,"E. CARAY ST. POB.  1, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,BRGY. 1 (POB.),Public,DepED Managed,School with no Annexes,Purely ES,30,41,40,46,31,36,52,42,53,39,55,52,55,57,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,107375,LEVISTE ELEMENTARY SCHOOL,"BRGY. J .LEVISTE, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,J. LEVISTE,Public,DepED Managed,School with no Annexes,Purely ES,22,17,24,15,22,18,21,18,19,14,20,27,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,107376,MOLINETE ELEMENTARY SCHOOL,"MOLINETE, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,MOLINETE,Public,DepED Managed,School with no Annexes,Purely ES,10,18,16,16,22,10,28,15,21,20,21,17,22,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,107377,NIYUGAN ELEMENTARY SCHOOL,"NIYUGAN, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,NIYUGAN,Public,DepED Managed,School with no Annexes,Purely ES,12,14,11,14,13,12,7,14,17,5,12,11,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,107378,PALIPARAN ELEMENTARY SCHOOL,"PALIPARAN, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,PALIPARAN,Public,DepED Managed,School with no Annexes,Purely ES,6,12,7,13,10,6,11,7,4,8,11,6,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,107379,PANTAY ELEMENTARY SCHOOL,"SITIO PANTAY, BUSO-BUSO, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,BUSO-BUSO,Public,DepED Managed,School with no Annexes,Purely ES,5,2,8,3,6,8,9,5,9,5,15,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,107380,SAN GABRIEL ELEMENTARY SCHOOL,"SAN GABRIEL, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,SAN GABRIEL,Public,DepED Managed,School with no Annexes,Purely ES,22,17,25,21,24,20,29,24,21,19,27,41,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,107382,SAN GREGORIO ELEMENTARY SCHOOL - ANNEX,"SITIO DUHAT, SAN GREGORIO, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,SAN GREGORIO,Public,DepED Managed,Annex or Extension school(s),Purely ES,2,8,10,8,6,5,15,8,4,6,8,10,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,107383,STA. MARIA ELEMENTARY SCHOOL,"STA. MARIA, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,SANTA MARIA,Public,DepED Managed,School with no Annexes,Purely ES,12,24,25,21,27,25,22,22,20,21,17,26,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,107384,TICUB ELEMENTARY SCHOOL,"TICUB, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,TICUB,Public,DepED Managed,School with no Annexes,Purely ES,16,14,10,13,11,15,17,15,16,15,18,22,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,163517,MARTIN ESPERANZA ELEMENTARY SCHOOL,"BUGAAN EAST, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,BUGAAN EAST,Public,DepED Managed,School with no Annexes,Purely ES,25,15,18,17,17,15,17,21,17,22,26,27,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,301164,WENCESLAO TRINIDAD MEMORIAL NATIONAL HIGH SCHOOL,"POB.  I, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,BRGY. 1 (POB.),Public,DepED Managed,School with no Annexes,Purely JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,135,191,171,203,227,208,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,342204,PLACIDO T. AMO SENIOR HIGH SCHOOL,"BUGAAN EAST, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,BUGAAN EAST,Public,DepED Managed,School with no Annexes,Purely SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,68,190,137,53,42,0,0,0,0,51,27,0,0,0,0,18,48,197,178,26,42,0,0,0,0,34,13,0,0,0,0
Region IV-A,Batangas,Laurel,401591,SERVITE CATHOLIC SCHOOL,"POB.  5, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,BRGY. 5 (POB.),Private,Non-Sectarian ,School with no Annexes,All Offering,2,0,4,0,5,2,5,3,2,3,2,2,0,6,0,0,4,8,10,8,5,0,10,4,0,0,0,2,6,3,11,7,0,0,0,0,0,0,0,0,0,0,1,1,9,4,8,1,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,423523,"DOFLI SCHOOL, INC.","POB. 3, LAUREL BATANGAS",BATANGAS,LAUREL,3rd District,BRGY. 3 (POB.),Private,Non-Sectarian ,School with no Annexes,Purely ES,3,5,3,4,3,3,3,4,2,3,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,423558,"WREMA LEARNING CENTER, INC.","POB. 5, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,BRGY. 5 (POB.),Private,Non-Sectarian ,School with no Annexes,Purely ES,18,13,11,4,5,5,5,4,4,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,423579,ST. CLARE COMMUNITY FOUNDATION SCHOOL INC.,"LEVISTE, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,J. LEVISTE,Private,Non-Sectarian ,School with no Annexes,All Offering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,25,28,36,34,31,30,0,0,8,16,129,79,0,0,0,0,0,0,0,0,0,0,0,0,1,5,87,61,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,426033,ACADEMIA DE MAYUGA INC.,"LEVISTE, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,BERINAYAN,Private,Non-Sectarian ,School with no Annexes,All Offering,8,4,12,10,8,7,12,8,5,8,1,8,11,10,0,0,25,17,18,28,30,18,22,21,0,0,7,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,501011,SAN GREGORIO INTEGRATED SCHOOL,"SAN GREGORIO, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,SAN GREGORIO,Public,DepED Managed,Mother school,ES and JHS,24,20,23,19,11,15,20,22,25,17,32,22,22,25,0,0,13,20,28,22,36,34,34,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,501012,BUGAAN INTEGRATED SCHOOL,"BUGAAN WEST, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,BUGAAN WEST,Public,DepED Managed,School with no Annexes,ES and JHS,23,25,27,25,17,28,22,33,25,24,31,24,25,17,4,3,53,46,62,50,55,62,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Laurel,501014,BALAKILONG INTEGRATED SCHOOL,"BALAKILONG, LAUREL, BATANGAS",BATANGAS,LAUREL,3rd District,BALAKILONG,Public,DepED Managed,School with no Annexes,ES and JHS,36,34,45,44,33,35,53,44,50,33,37,43,47,32,6,2,30,33,51,50,40,31,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107385,ARUMAHAN ELEMENTARY SCHOOL,"ARUMAHAN, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,ARUMAHAN,Public,DepED Managed,School with no Annexes,Purely ES,18,9,21,17,12,24,21,22,9,9,38,25,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107386,GULOD ELEMENTARY SCHOOL,"GULOD, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,GULOD,Public,DepED Managed,School with no Annexes,Purely ES,20,11,18,21,14,15,16,16,14,9,20,27,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107387,MARCOS CATIBOG MEMORIAL ELEMENTARY SCHOOL,"R. DIOKNO HIGHWAY, MAHABANG DAHILIG, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,MAHABANG DAHILIG,Public,DepED Managed,School with no Annexes,Purely ES,12,19,14,14,18,12,17,14,18,17,20,19,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107388,MAYASANG ELEMENTARY SCHOOL,"MAYASANG, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,MAYASANG,Public,DepED Managed,School with no Annexes,Purely ES,35,20,28,34,33,15,40,26,22,8,40,59,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107389,R. VENTURANZA CENTRAL SCHOOL,"VALENZUELA ST., WAWA ILAYA, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,WAWA ILAYA,Public,DepED Managed,School with no Annexes,Purely ES,37,41,46,46,34,44,59,37,50,32,52,53,51,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107390,SAMBAL ELEMENTARY SCHOOL,"SAMBAL ILAYA, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,SAMBAL ILAYA,Public,DepED Managed,School with no Annexes,Purely ES,55,50,66,50,61,63,74,64,59,56,59,77,77,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107391,SINISIAN ELEMENTARY SCHOOL,"SINISIAN EAST, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,SINISIAN EAST,Public,DepED Managed,School with no Annexes,Purely ES,40,26,33,29,34,31,38,29,37,21,41,32,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107392,TALAGA ELEMENTARY SCHOOL,"TALAGA, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,TALAGA,Public,DepED Managed,School with no Annexes,Purely ES,29,36,32,34,27,26,40,23,35,25,45,37,44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107393,TUBUAN ELEMENTARY SCHOOL,"TUBUAN, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,TUBUAN,Public,DepED Managed,School with no Annexes,Purely ES,6,19,9,11,19,10,5,13,7,5,22,18,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107394,V. ORNALES MEMORIAL ELEMENTARY SCHOOL,"BAGONG POOK, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,BAGONG POOK,Public,DepED Managed,School with no Annexes,Purely ES,20,20,12,9,13,16,14,7,9,9,16,10,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107395,AYAO-IYAO ELEMENTARY SCHOOL,"AYAO-IYAO, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,AYAO-IYAO,Public,DepED Managed,School with no Annexes,Purely ES,40,28,39,33,27,35,28,42,32,23,39,34,36,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107396,BAGONG PARAISO ELEMENTARY SCHOOL,"SAN ISIDRO ITAAS, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,SAN ISIDRO ITAAS,Public,DepED Managed,School with no Annexes,Purely ES,7,5,13,10,5,13,14,9,3,9,25,10,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107400,BUKAL ELEMENTARY SCHOOL,"BUKAL LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,BUKAL,Public,DepED Managed,School with no Annexes,Purely ES,56,44,41,32,59,42,44,63,28,30,67,60,66,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107403,DAYAPAN ELEMENTARY SCHOOL,"DAYAPAN, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,DAYAPAN,Public,DepED Managed,School with no Annexes,Purely ES,15,10,12,14,17,13,21,10,7,7,15,15,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107404,DITA ELEMENTARY SCHOOL,"DITA, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,DITA,Public,DepED Managed,School with no Annexes,Purely ES,7,18,4,9,10,7,8,12,9,4,14,9,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107405,DOÑA MATILDE MEMORIAL ELEMENTRAY SCHOOL,"MATINGAIN 1, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,MATINGAIN I,Public,DepED Managed,School with no Annexes,Purely ES,48,42,69,59,58,55,74,54,58,48,59,55,55,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107406,ESTEBAN E. VITO MEMORIAL ELEMENTARY SCHOOL,"CAHILAN I, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,CAHILAN I,Public,DepED Managed,School with no Annexes,Purely ES,33,29,19,26,28,26,36,37,27,33,32,27,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107409,LEMERY PILOT ELEMENTARY SCHOOL,"ATIENZA ST., BAGONG SIKAT, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,BAGONG SIKAT,Public,DepED Managed,School with no Annexes,Purely ES,149,151,183,133,169,147,162,171,139,143,219,211,182,165,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107413,MAHAYAHAY ELEMENTARY SCHOOL,"MAHAYAHAY, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,MAHAYAHAY,Public,DepED Managed,School with no Annexes,Purely ES,41,34,39,34,28,46,41,45,31,23,62,61,49,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107415,MASALISI ELEMENTARY SCHOOL,"MASALISI, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,MASALISI,Public,DepED Managed,School with no Annexes,Purely ES,6,12,5,6,10,6,7,9,10,5,11,16,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107417,NIOGAN ELEMENTARY SCHOOL,"NIUGAN, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,NIUGAN,Public,DepED Managed,School with no Annexes,Purely ES,19,12,14,13,12,14,20,14,19,9,20,23,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107418,PAYAPA ELEMENTARY SCHOOL,"PAYAPA ILAYA, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,PAYAPA ILAYA,Public,DepED Managed,School with no Annexes,Purely ES,44,55,48,34,40,33,35,34,23,25,62,77,39,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107419,PAYAPA IBABA ELEMENTARY SCHOOL,"PAYAPA IBABA, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,PAYAPA IBABA,Public,DepED Managed,School with no Annexes,Purely ES,14,21,12,18,10,21,16,15,15,13,29,20,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107423,SAN ISIDRO ITAAS ELEMENTARY SCHOOL,"SAN ISIDRO ITAAS, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,SAN ISIDRO ITAAS,Public,DepED Managed,School with no Annexes,Purely ES,20,24,20,24,23,34,33,23,26,14,32,27,25,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Batangas,Lemery,107424,SAN ISIDRO LABAC ELEMENTARY SCHOOL,"SAN ISIDRO IBABA, LEMERY, BATANGAS",BATANGAS,LEMERY,1st District,SAN ISIDRO IBABA,Public,DepED Managed,School with no Annexes,Purely ES,12,3,7,11,9,11,11,16,9,4,19,16,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
